model_name,query_id,query_text,rank,retrieved_doc_id_internal,retrieved_original_ticket_id,retrieved_subject,score,is_self_retrieval
all-MiniLM-L6-v2,7942,Decline in digital campaign engagement despite adjustments,2,4684,4684,Concern Over Campaign Engagement,0.8410362,False
all-MiniLM-L6-v2,7942,Decline in digital campaign engagement despite adjustments,3,2181,2181,Reduce Digital Campaign Engagement,0.8387949,False
all-MiniLM-L6-v2,7993,Connectivity issues with SaaS project management tool,1,10614,10614,Problem with Connectivity of SaaS Project Management Tools,0.90706074,False
all-MiniLM-L6-v2,7993,Connectivity issues with SaaS project management tool,2,432,432,Connectivity Challenges in Project Management SaaS,0.8751646,False
all-MiniLM-L6-v2,7993,Connectivity issues with SaaS project management tool,3,7225,7225,Concern with SaaS Project Management Tool,0.86936873,False
all-MiniLM-L6-v2,7994,Unauthorized access attempts to health records networks,1,4410,4410,Unauthorized Access Attempts Detected in Healthcare Provider's Systems,0.74544525,False
all-MiniLM-L6-v2,7994,Unauthorized access attempts to health records networks,2,7153,7153,Unauthorised Access Attempts on Healthcare Provider's Systems,0.73824185,False
all-MiniLM-L6-v2,7994,Unauthorized access attempts to health records networks,3,8732,8732,Unauthorized Access Attempts on Medical Data,0.73322874,False
all-MiniLM-L6-v2,8002,Unauthorized access incident to medical data,1,3412,3412,Incident of Unauthorized Access to Medical Data,0.85719633,False
all-MiniLM-L6-v2,8002,Unauthorized access incident to medical data,2,6496,6496,Incident Report: Unauthorized Access Identified,0.8502593,False
all-MiniLM-L6-v2,8002,Unauthorized access incident to medical data,3,8002,8002,Recent Incident of Unauthorized Access to Medical Data,0.845838,True
all-MiniLM-L6-v2,8137,Medical data security measures inquiry for Oracle Database,1,4479,4479,Database Security,0.8277185,False
all-MiniLM-L6-v2,8137,Medical data security measures inquiry for Oracle Database,2,7032,7032,Medical Data Security on Oracle Database 19c,0.81849265,False
all-MiniLM-L6-v2,8137,Medical data security measures inquiry for Oracle Database,3,8137,8137,Medical Data Security Inquiry,0.81433606,True
all-MiniLM-L6-v2,8231,Software crashing and generating errors after updates,1,8231,8231,Issue with Software Crashing and Errors,0.7894052,True
all-MiniLM-L6-v2,8231,Software crashing and generating errors after updates,2,93,93,Problem with Software Updates Today,0.7862001,False
all-MiniLM-L6-v2,8231,Software crashing and generating errors after updates,3,3748,3748,Software Crash Concern,0.77572083,False
all-MiniLM-L6-v2,8355,Website analytics tool malfunction due to integration issue,1,8355,8355,Problems with the website analytics tool not functioning properly,0.88527775,True
all-MiniLM-L6-v2,8355,Website analytics tool malfunction due to integration issue,2,6773,6773,Support Request for Website Analytics Tool Issue,0.7608966,False
all-MiniLM-L6-v2,8355,Website analytics tool malfunction due to integration issue,3,5852,5852,Problem with Website Analytics Software,0.74933803,False
all-MiniLM-L6-v2,8399,Digital brand expansion techniques inquiry,1,3843,3843,Assistance with Brand Expansion,0.8499634,False
all-MiniLM-L6-v2,8399,Digital brand expansion techniques inquiry,2,6208,6208,Digital Strategies for Enhancing Brand Expansion Products,0.8419987,False
all-MiniLM-L6-v2,8399,Digital brand expansion techniques inquiry,3,5228,5228,Approaches for Enhancing Digital Brand Expansion,0.8413253,False
all-MiniLM-L6-v2,8683,Securing medical data in PostgreSQL for hospital environment,1,8683,8683,Guide on Securing Medical Data in PostgreSQL for Hospital Environment,0.9511274,True
all-MiniLM-L6-v2,8683,Securing medical data in PostgreSQL for hospital environment,2,8013,8013,Efficiently Securing Medical Data in a Hospital Environment,0.9274761,False
all-MiniLM-L6-v2,8683,Securing medical data in PostgreSQL for hospital environment,3,8910,8910,Secure Medical Data in PostgreSQL 13,0.9140128,False
all-MiniLM-L6-v2,8714,Multiple tools malfunctioning after recent update,1,8714,8714,Multiple Tools Malfunctioning Post Update,0.8407751,True
all-MiniLM-L6-v2,8714,Multiple tools malfunctioning after recent update,2,6768,6768,Several Tools Not Functioning Post-Update Today,0.7960161,False
all-MiniLM-L6-v2,8714,Multiple tools malfunctioning after recent update,3,3967,3967,Multiple Tools Malfunctioning At Once,0.79251975,False
all-MiniLM-L6-v2,8735,Digital strategies for tech product brand growth,1,8554,8554,Strategies for Digital Brand Growth in Tech Products,0.8925631,False
all-MiniLM-L6-v2,8735,Digital strategies for tech product brand growth,2,9618,9618,Digital Strategies for Brand Expansion in Tech,0.8876512,False
all-MiniLM-L6-v2,8735,Digital strategies for tech product brand growth,3,8735,8735,Strategies for Enhancing Tech Product Brand Growth Digitally,0.8854055,True
all-MiniLM-L6-v2,8777,Delayed investment analysis results from data integration issues,1,4054,4054,Concerning Investment Analysis Delays,0.91107285,False
all-MiniLM-L6-v2,8777,Delayed investment analysis results from data integration issues,2,8777,8777,Update on Investment Analysis Results,0.90360355,True
all-MiniLM-L6-v2,8777,Delayed investment analysis results from data integration issues,3,2924,2924,unexpected delay in investment analysis,0.756737,False
all-MiniLM-L6-v2,8854,Investment predictions failed due to data processing errors,1,9511,9511,Failed Investment Predictions,0.8675394,False
all-MiniLM-L6-v2,8854,Investment predictions failed due to data processing errors,2,9309,9309,Inaccurate Investment Predictions Investigation,0.8409664,False
all-MiniLM-L6-v2,8854,Investment predictions failed due to data processing errors,3,4781,4781,Support Needed for Investment Predictions,0.81250143,False
all-MiniLM-L6-v2,8884,Request to enhance medical data security protocols,1,4409,4409,Security Enhancement,0.93138236,False
all-MiniLM-L6-v2,8884,Request to enhance medical data security protocols,2,7983,7983,Improve Medical Data Security Measures,0.91600776,False
all-MiniLM-L6-v2,8884,Request to enhance medical data security protocols,3,3568,3568,Concern about Security Protocols for Medical Data Access,0.9145603,False
all-MiniLM-L6-v2,9004,Update billing details for marketing firm,1,3933,3933,Update Information for Marketing Firms,0.82933843,False
all-MiniLM-L6-v2,9004,Update billing details for marketing firm,2,1847,1847,Request for Updating Billing Information,0.82206106,False
all-MiniLM-L6-v2,9004,Update billing details for marketing firm,3,4593,4593,Update Information for Marketing Firm,0.80749416,False
all-MiniLM-L6-v2,9134,Campaign analytics dashboard failure from outdated Ruby version,1,9134,9134,campaign analytics dashboard encountered a problem,0.93556255,True
all-MiniLM-L6-v2,9134,Campaign analytics dashboard failure from outdated Ruby version,2,9265,9265,Campaign analytics dashboard encountered a problem,0.9068481,False
all-MiniLM-L6-v2,9134,Campaign analytics dashboard failure from outdated Ruby version,3,4231,4231,Problems with Campaign Analytics Dashboard,0.7152257,False
all-MiniLM-L6-v2,9252,Elasticsearch 7.13 integration details for SaaS project management,1,2620,2620,Details on Integrating Elasticsearch 7.13 for SaaS Project Management,0.90845925,False
all-MiniLM-L6-v2,9252,Elasticsearch 7.13 integration details for SaaS project management,2,9252,9252,Details for Integrating Elasticsearch 7.13 SaaS Project Management,0.9037243,True
all-MiniLM-L6-v2,9252,Elasticsearch 7.13 integration details for SaaS project management,3,4891,4891,Information on Integrating Elasticsearch for Project Management,0.8975239,False
all-MiniLM-L6-v2,9316,Intermittent connectivity issues across multiple products,1,6539,6539,Recurring Connection Problems with SaaS Application on Diverse Devices,0.7179236,False
all-MiniLM-L6-v2,9316,Intermittent connectivity issues across multiple products,2,6135,6135,Report on Network Troubles,0.7114136,False
all-MiniLM-L6-v2,9316,Intermittent connectivity issues across multiple products,3,1413,1413,Several Products Not Working at Once,0.7045555,False
all-MiniLM-L6-v2,9420,Marketing agency website downtime from possible server overload,1,9420,9420,Concern About Website Downtime,0.8305677,True
all-MiniLM-L6-v2,9420,Marketing agency website downtime from possible server overload,2,9888,9888,Server Downtime,0.8198328,False
all-MiniLM-L6-v2,9420,Marketing agency website downtime from possible server overload,3,6506,6506,Report Website Downtime Issue,0.8089622,False
all-MiniLM-L6-v2,9569,Security measures for confidential medical information,1,1222,1222,Security Measures for Medical Information,0.89545405,False
all-MiniLM-L6-v2,9569,Security measures for confidential medical information,2,3081,3081,Protections for Confidential Medical Information,0.89092195,False
all-MiniLM-L6-v2,9569,Security measures for confidential medical information,3,9569,9569,Safety Measures for Health Information,0.8760197,True
all-MiniLM-L6-v2,9703,Project management workflow issues needing integration updates,1,4491,4491,Request for Assistance with Workflow Update,0.68373376,False
all-MiniLM-L6-v2,9703,Project management workflow issues needing integration updates,2,9703,9703,Update Assistance Required,0.6628523,True
all-MiniLM-L6-v2,9703,Project management workflow issues needing integration updates,3,6623,6623,Query Regarding Integration Issues with Project Management Tools,0.640056,False
all-MiniLM-L6-v2,9789,Request to revise maintenance schedule to reduce peak hour downtime,1,102,102,Request for Enhancing Maintenance Schedule for Better Performance,0.8597475,False
all-MiniLM-L6-v2,9789,Request to revise maintenance schedule to reduce peak hour downtime,2,9789,9789,Request to Improve Maintenance Schedule for Enhanced Performance,0.858819,True
all-MiniLM-L6-v2,9789,Request to revise maintenance schedule to reduce peak hour downtime,3,10559,10559,request update on maintenance schedule,0.58022845,False
all-MiniLM-L6-v2,9929,Securing medical data through Smart-Steckdose QuickBooks integration,1,9929,9929,Insight on Safeguarding Medical Data with Smart-Steckdose QuickBooks,0.9339794,True
all-MiniLM-L6-v2,9929,Securing medical data through Smart-Steckdose QuickBooks integration,2,6974,6974,Support for Securing Medical Data,0.78714275,False
all-MiniLM-L6-v2,9929,Securing medical data through Smart-Steckdose QuickBooks integration,3,3470,3470,Securing Medical Data on QuickBooks Online,0.7793413,False
all-MiniLM-L6-v2,10090,Web traffic decline possibly from algorithm change,1,8000,8000,Assistance with Decline in Website Traffic,0.7652242,False
all-MiniLM-L6-v2,10090,Web traffic decline possibly from algorithm change,2,10440,10440,Support Needed for Sudden Decline in Website Traffic,0.72827625,False
all-MiniLM-L6-v2,10090,Web traffic decline possibly from algorithm change,3,4557,4557,Concern About Sharp Decline in Website Traffic,0.7268095,False
all-MiniLM-L6-v2,10092,Underperforming marketing campaigns despite adjustments,1,10391,10391,Concerns About Underperforming Marketing Campaigns,0.7817445,False
all-MiniLM-L6-v2,10092,Underperforming marketing campaigns despite adjustments,2,1432,1432,Marketing Campaigns Performance Concerns,0.7550173,False
all-MiniLM-L6-v2,10092,Underperforming marketing campaigns despite adjustments,3,10092,10092,Issues with Underperforming Marketing Campaigns,0.7477044,True
all-MiniLM-L6-v2,10149,Online engagement decrease despite marketing efforts,1,6477,6477,Problem with Marketing Engagement,0.854618,False
all-MiniLM-L6-v2,10149,Online engagement decrease despite marketing efforts,2,268,268,Support for Marketing Firms,0.8306036,False
all-MiniLM-L6-v2,10149,Online engagement decrease despite marketing efforts,3,1256,1256,Assistance for Marketing Firm,0.8226055,False
all-MiniLM-L6-v2,10181,Investment optimization using data analytics tools inquiry,1,5425,5425,Advice on Enhancing Investment Data Analysis,0.845522,False
all-MiniLM-L6-v2,10181,Investment optimization using data analytics tools inquiry,2,1383,1383,Investment Data Inquiry,0.84483767,False
all-MiniLM-L6-v2,10181,Investment optimization using data analytics tools inquiry,3,716,716,Insights into Investment Strategies Through Data Analytics,0.82880354,False
all-MiniLM-L6-v2,10479,Data import failure due to file format issues,1,7949,7949,Unexpected Data Import Failure Owing to Formatting Issues,0.9053306,False
all-MiniLM-L6-v2,10479,Data import failure due to file format issues,2,10479,10479,Data Import Faced Unusual Error Owing to Format Issues,0.89753795,True
all-MiniLM-L6-v2,10479,Data import failure due to file format issues,3,2649,2649,Data Import Met with Challenges Today,0.87956315,False
all-MiniLM-L6-v2,10588,Security protocols for OLED monitors in medical facilities,1,10588,10588,Security Protocols for OLED Monitors in Medical Environments,0.8948053,True
all-MiniLM-L6-v2,10588,Security protocols for OLED monitors in medical facilities,2,9447,9447,Security Protocols for OLED Monitors in Healthcare,0.8675856,False
all-MiniLM-L6-v2,10588,Security protocols for OLED monitors in medical facilities,3,5221,5221,Protocols for Safeguarding Health Information in Equipment,0.6017141,False
all-MiniLM-L6-v2,10745,Occasional login failures on project platform,1,10745,10745,Login Failure on Project Platform,0.91138333,True
all-MiniLM-L6-v2,10745,Occasional login failures on project platform,2,636,636,Login Issues on Project Platform,0.8668482,False
all-MiniLM-L6-v2,10745,Occasional login failures on project platform,3,6699,6699,Problem with Login Authentication,0.8080448,False
all-MiniLM-L6-v2,10862,System data breach with subsequent security updates,1,2721,2721,Security Concern: Data Breach,0.7345599,False
all-MiniLM-L6-v2,10862,System data breach with subsequent security updates,2,5876,5876,Report on Unforeseen Data Breach,0.73289126,False
